,0
5980,-10
5981,36
5982,45
5983,34
5984,-103
5985,-10
5986,-10
5987,3
5988,43
5989,39
5990,6
5991,20
5992,42
5993,13
5994,-10
5995,37
5996,12
5997,33
5998,14
5999,10
6000,22
6001,100
6002,-10
6003,10
6004,22
6005,-10
6006,26
6007,-10
6008,32
6009,46
6010,0
6011,30
6012,-10
6013,10
6014,2
6015,-10
6016,-10
6017,9
6018,4
6019,44
6020,14
6021,32
6022,10
6023,42
6024,8
6025,-10
6026,9
6027,4
6028,41
6029,11
6030,17
6031,12
6032,15
6033,14
6034,49
6035,-54
6036,53
6037,44
6038,-10
6039,54
6040,1
6041,40
6042,59
6043,5
6044,45
6045,37
6046,24
6047,18
6048,-10
6049,16
6050,25
6051,9
6052,4
6053,18
6054,17
6055,100
6056,8
6057,7
6058,46
6059,1
6060,27
6061,-10
6062,23
6063,29
6064,26
6065,37
6066,29
6067,0
6068,26
6069,31
6070,23
6071,-10
6072,-10
6073,40
6074,29
6075,2
6076,22
6077,23
6078,30
6079,7
6080,34
6081,32
6082,-10
6083,50
6084,12
6085,61
6086,45
6087,13
6088,14
6089,0
6090,36
6091,75
6092,-56
6093,-168
6094,29
6095,34
6096,32
6097,-10
6098,59
6099,-10
6100,100
6101,26
6102,30
6103,19
6104,24
6105,13
6106,24
6107,31
6108,25
6109,24
6110,-10
6111,2
6112,5
6113,11
6114,100
6115,-10
6116,-10
6117,19
6118,31
6119,29
6120,46
6121,33
6122,24
6123,60
6124,13
6125,-10
6126,8
6127,20
6128,45
6129,43
6130,31
6131,-117
6132,2
6133,75
6134,43
6135,32
6136,-10
6137,12
6138,5
6139,-10
6140,100
6141,34
6142,22
6143,-10
6144,17
6145,48
6146,65
6147,3
6148,34
6149,22
6150,4
6151,43
6152,26
6153,12
6154,24
6155,-10
6156,38
6157,22
6158,-10
6159,44
6160,37
6161,22
6162,37
6163,23
6164,-10
6165,53
6166,-10
6167,43
6168,7
6169,-10
6170,14
6171,38
6172,-10
6173,-10
6174,44
6175,-10
6176,10
6177,-44
6178,4
6179,15
6180,100
6181,35
6182,2
6183,48
6184,-10
6185,34
6186,-46
6187,-10
6188,28
6189,20
6190,5
6191,18
6192,-10
6193,38
6194,0
6195,10
6196,31
6197,26
6198,0
6199,15
6200,33
6201,19
6202,47
6203,12
6204,12
6205,18
6206,22
6207,-123
6208,33
6209,18
6210,20
6211,100
6212,-64
6213,20
6214,22
6215,7
6216,18
6217,30
6218,36
6219,18
6220,34
6221,6
6222,44
6223,36
6224,2
6225,13
6226,45
6227,13
6228,3
6229,30
6230,45
6231,3
6232,-10
6233,16
6234,31
6235,42
6236,-10
6237,75
6238,20
6239,18
6240,-10
6241,-10
6242,16
6243,-10
6244,26
6245,4
6246,75
6247,38
6248,41
6249,17
6250,49
6251,40
6252,41
6253,4
6254,-10
6255,-10
6256,59
6257,25
6258,-10
6259,36
6260,50
6261,44
6262,23
6263,55
6264,37
6265,31
6266,26
6267,16
6268,10
6269,13
6270,-10
6271,-10
6272,18
6273,22
6274,43
6275,4
6276,39
6277,-10
6278,35
6279,-10
6280,15
6281,34
6282,21
6283,20
6284,24
6285,33
6286,42
6287,19
6288,10
6289,-10
6290,1
6291,6
6292,3
6293,15
6294,24
6295,23
6296,44
6297,-10
6298,5
6299,12
6300,27
6301,32
6302,30
6303,42
6304,22
6305,5
6306,14
6307,71
6308,49
6309,23
6310,40
6311,22
6312,40
6313,32
6314,46
6315,4
6316,-10
6317,-68
6318,46
6319,13
6320,-10
6321,48
6322,58
6323,-10
6324,1
6325,25
6326,18
6327,11
6328,28
6329,14
6330,5
6331,17
6332,-10
6333,25
6334,25
6335,43
6336,-10
6337,-10
6338,25
6339,35
6340,10
6341,6
6342,28
6343,-10
6344,13
6345,42
6346,13
6347,9
6348,34
6349,21
6350,34
6351,10
6352,-10
6353,42
6354,8
6355,0
6356,20
6357,100
6358,15
6359,23
6360,23
6361,57
6362,38
6363,8
6364,13
6365,26
6366,25
6367,38
6368,45
6369,-10
6370,16
6371,-10
6372,31
6373,10
6374,-10
6375,1
6376,-10
6377,27
6378,-56
6379,1
6380,6
6381,-10
6382,44
6383,-10
6384,42
6385,21
6386,21
6387,-10
6388,12
6389,-10
6390,33
6391,45
6392,-10
6393,11
6394,1
6395,3
6396,-10
6397,35
6398,35
6399,4
6400,21
6401,0
6402,-10
6403,-10
6404,-58
6405,24
6406,10
6407,-10
6408,10
6409,54
6410,-10
6411,20
6412,35
6413,15
6414,49
6415,24
6416,42
6417,38
6418,35
6419,39
6420,45
6421,33
6422,-10
6423,26
6424,6
6425,53
6426,47
6427,-10
6428,20
6429,8
6430,-10
6431,46
6432,-10
6433,52
6434,37
6435,-192
6436,26
6437,41
6438,-10
6439,-10
6440,15
6441,-10
6442,42
6443,-10
6444,28
6445,2
6446,-10
6447,-10
6448,1
6449,3
6450,25
6451,1
6452,38
6453,-10
6454,29
6455,13
6456,1
6457,3
6458,6
6459,34
6460,16
6461,29
6462,6
6463,49
6464,-10
6465,22
6466,22
6467,35
6468,30
6469,-10
6470,-10
6471,11
6472,30
6473,-147
6474,46
6475,-10
6476,19
6477,33
6478,43
6479,-10
6480,26
6481,-10
6482,32
6483,-10
6484,34
6485,45
6486,15
6487,39
6488,14
6489,5
6490,3
6491,6
6492,32
6493,7
6494,10
6495,30
6496,62
6497,-10
6498,34
6499,46
6500,0
6501,1
6502,9
6503,-10
6504,35
6505,2
6506,4
6507,30
6508,3
6509,35
6510,46
6511,10
6512,32
6513,0
6514,14
6515,17
6516,-10
6517,26
6518,-10
6519,52
6520,41
6521,9
6522,4
6523,50
6524,-10
6525,28
6526,4
6527,41
6528,8
6529,44
6530,14
6531,17
6532,-10
6533,24
6534,2
6535,41
6536,15
6537,3
6538,39
6539,31
6540,30
6541,19
6542,29
6543,-80
6544,-10
6545,40
6546,42
6547,45
6548,43
6549,6
6550,-10
6551,2
6552,0
6553,8
6554,30
6555,-202
6556,7
6557,30
6558,54
6559,-125
6560,43
6561,35
6562,11
6563,100
6564,-10
6565,7
6566,11
6567,0
6568,-10
6569,2
6570,36
6571,37
6572,0
6573,-10
6574,-127
6575,42
6576,-10
6577,27
6578,26
6579,-29
6580,38
6581,32
6582,34
6583,-10
6584,42
6585,38
6586,31
6587,41
6588,6
6589,44
6590,37
6591,3
6592,58
6593,13
6594,3
6595,-10
6596,17
6597,62
6598,12
6599,0
6600,50
6601,46
6602,26
6603,38
6604,-62
6605,31
6606,16
6607,38
6608,42
6609,13
6610,4
6611,-10
6612,-153
6613,-10
6614,-10
6615,55
6616,12
6617,32
6618,-10
6619,39
6620,37
6621,23
6622,20
6623,34
6624,16
6625,21
6626,11
6627,12
6628,18
6629,24
6630,9
6631,23
6632,2
6633,29
6634,21
6635,21
6636,40
6637,1
6638,42
6639,-131
6640,-10
6641,9
6642,25
6643,8
6644,20
6645,-10
6646,42
6647,47
6648,47
6649,23
6650,-10
6651,9
6652,50
6653,6
6654,-10
6655,10
6656,-10
6657,36
6658,4
6659,-10
6660,43
6661,-135
6662,39
6663,-10
6664,-64
6665,-10
6666,6
6667,17
6668,34
6669,34
6670,9
6671,-10
6672,43
6673,30
6674,1
6675,42
6676,2
6677,32
6678,45
6679,28
6680,-10
6681,-10
6682,16
6683,31
6684,-10
6685,14
6686,10
6687,-10
6688,-10
6689,36
6690,13
6691,-10
6692,57
6693,42
6694,0
6695,-10
6696,3
6697,21
6698,30
6699,20
6700,56
6701,22
6702,-10
6703,24
6704,29
6705,-10
6706,-141
6707,10
6708,32
6709,41
6710,-10
6711,55
6712,-10
6713,20
6714,-10
6715,10
6716,25
6717,42
6718,40
6719,-145
6720,-10
6721,35
6722,22
6723,7
6724,-10
6725,6
6726,22
6727,38
6728,19
6729,43
6730,48
6731,46
6732,8
6733,11
6734,34
6735,47
6736,-10
6737,0
6738,-10
6739,16
6740,68
6741,-10
6742,14
6743,-10
6744,5
6745,-10
6746,32
6747,24
6748,-10
6749,-10
6750,36
6751,40
6752,6
6753,12
6754,-10
6755,11
6756,11
6757,42
6758,18
6759,36
6760,30
6761,15
6762,-10
6763,20
6764,16
6765,49
6766,43
6767,27
6768,8
6769,23
6770,9
6771,53
6772,-149
6773,18
6774,26
6775,3
6776,17
6777,23
6778,-10
6779,16
6780,39
6781,24
6782,45
6783,-72
6784,32
6785,0
6786,32
6787,32
6788,-10
6789,56
6790,30
6791,20
6792,80
6793,-10
6794,24
6795,1
6796,6
6797,5
6798,15
6799,-10
6800,34
6801,36
6802,3
6803,12
6804,43
6805,17
6806,28
6807,-10
6808,47
6809,27
6810,3
6811,29
6812,23
6813,-10
6814,40
6815,10
6816,-10
6817,44
6818,19
6819,-153
6820,-10
6821,24
6822,17
6823,25
6824,29
6825,37
6826,-10
6827,11
6828,11
6829,43
6830,2
6831,41
6832,33
6833,24
6834,18
6835,24
6836,46
6837,14
6838,10
6839,62
6840,27
6841,47
6842,4
6843,-90
6844,51
6845,28
6846,43
6847,40
6848,21
6849,9
6850,9
6851,10
6852,23
6853,66
6854,27
6855,42
6856,2
6857,-10
6858,10
6859,9
6860,-10
6861,11
6862,30
6863,51
6864,9
6865,-10
6866,32
6867,0
6868,18
6869,10
6870,26
6871,9
6872,-10
6873,57
6874,32
6875,63
6876,30
6877,100
6878,23
6879,-10
6880,14
6881,-218
6882,47
6883,3
6884,-10
6885,30
6886,39
6887,45
6888,14
6889,-10
6890,-10
6891,-10
6892,48
6893,5
6894,6
6895,12
6896,-153
6897,32
6898,10
6899,-10
6900,-10
6901,-10
6902,-10
6903,11
6904,20
6905,2
6906,44
6907,22
6908,-10
6909,47
6910,11
6911,48
6912,43
6913,17
6914,18
6915,42
6916,-10
6917,-96
6918,20
6919,35
6920,32
6921,54
6922,-10
6923,37
6924,-10
6925,38
6926,28
6927,38
6928,16
6929,-10
6930,0
6931,2
6932,28
6933,5
6934,-159
6935,2
6936,2
6937,0
6938,26
6939,29
6940,7
6941,-10
6942,25
6943,31
6944,16
6945,16
6946,7
6947,30
6948,-10
6949,-10
6950,6
6951,13
6952,29
6953,32
6954,-10
6955,26
6956,27
6957,23
6958,25
6959,19
6960,-10
6961,38
6962,37
6963,17
6964,38
6965,24
6966,-10
6967,6
6968,-10
6969,48
6970,18
6971,25
6972,-10
6973,-10
6974,11
6975,19
6976,51
6977,-10
6978,23
6979,37
6980,15
6981,44
6982,8
6983,10
6984,39
6985,34
6986,20
6987,15
6988,46
6989,42
6990,50
6991,43
6992,10
6993,9
6994,12
6995,-10
6996,13
6997,-10
6998,38
6999,35
7000,24
7001,31
7002,-10
7003,32
7004,-10
7005,20
7006,26
7007,-76
7008,-10
7009,1
7010,48
7011,45
7012,-10
7013,-181
7014,13
7015,35
7016,-10
7017,32
7018,13
7019,33
7020,30
7021,33
7022,4
7023,3
7024,40
7025,42
7026,28
7027,-167
7028,19
7029,-10
7030,14
7031,10
7032,13
7033,20
7034,24
7035,37
7036,36
7037,20
7038,16
7039,29
7040,50
7041,-10
7042,31
7043,38
7044,21
7045,43
7046,-10
7047,0
7048,29
7049,-10
7050,41
7051,29
7052,-10
7053,3
7054,-10
7055,29
7056,42
7057,37
7058,33
7059,27
7060,37
7061,27
7062,-10
7063,23
7064,15
7065,-10
7066,4
7067,53
7068,-10
7069,47
7070,-10
7071,-10
7072,22
7073,7
7074,33
7075,20
7076,29
7077,4
7078,5
7079,30
7080,40
7081,73
7082,30
7083,31
7084,19
7085,46
7086,39
7087,21
7088,-10
7089,12
7090,21
7091,21
7092,43
7093,-10
7094,20
7095,16
7096,13
7097,6
7098,16
7099,14
7100,35
7101,6
7102,29
7103,9
7104,16
7105,16
7106,6
7107,26
7108,-10
7109,44
7110,3
7111,-102
7112,42
7113,57
7114,15
7115,47
7116,1
7117,43
7118,20
7119,0
7120,19
7121,70
7122,37
7123,17
7124,17
7125,41
7126,24
7127,34
7128,39
7129,-10
7130,25
7131,28
7132,26
7133,65
7134,35
7135,1
7136,13
7137,15
7138,20
7139,12
7140,11
7141,-10
7142,25
7143,45
7144,18
7145,39
7146,35
7147,51
7148,0
7149,-10
7150,40
7151,15
7152,14
7153,-10
7154,55
7155,-10
7156,23
7157,7
7158,41
7159,15
7160,35
7161,100
7162,16
7163,2
7164,42
7165,-10
7166,11
7167,-10
7168,100
7169,31
7170,41
7171,-10
7172,36
7173,8
7174,30
7175,15
7176,21
7177,-10
7178,16
7179,30
7180,-10
7181,-10
7182,-10
7183,8
7184,-181
7185,-10
7186,39
7187,35
7188,30
7189,68
7190,44
7191,-10
7192,-242
7193,48
7194,35
7195,-10
7196,20
7197,36
7198,-179
7199,46
7200,31
7201,-10
7202,7
7203,-10
7204,10
7205,38
7206,28
7207,-10
7208,-10
7209,14
7210,46
7211,-10
7212,42
7213,16
7214,0
7215,10
7216,-10
7217,21
7218,7
7219,11
7220,-10
7221,-183
7222,26
7223,8
7224,33
7225,45
7226,11
7227,-82
7228,19
7229,1
7230,37
7231,22
7232,39
7233,21
7234,13
7235,-10
7236,16
7237,42
7238,20
7239,43
7240,18
7241,22
7242,-10
7243,46
7244,67
7245,38
7246,100
7247,39
7248,43
7249,36
7250,-10
7251,33
7252,21
7253,25
7254,63
7255,42
7256,22
7257,-10
7258,-10
7259,26
7260,35
7261,-10
7262,23
7263,30
7264,18
7265,4
7266,9
7267,38
7268,33
7269,23
7270,20
7271,22
7272,-10
7273,-10
7274,12
7275,24
7276,20
7277,1
7278,35
7279,26
7280,53
7281,47
7282,31
7283,24
7284,2
7285,25
7286,23
7287,3
7288,-10
7289,36
7290,50
7291,16
7292,36
7293,23
7294,26
7295,-10
7296,13
7297,11
7298,19
7299,34
7300,-10
7301,-10
7302,13
7303,5
7304,-10
7305,36
7306,26
7307,-10
7308,29
7309,30
7310,-10
7311,12
7312,-86
7313,-10
7314,39
7315,0
7316,-10
7317,0
7318,20
7319,25
7320,49
7321,11
7322,43
7323,-88
7324,39
7325,34
7326,2
7327,23
7328,24
7329,38
7330,14
7331,-10
7332,-10
7333,32
7334,25
7335,0
7336,41
7337,36
7338,87
7339,-10
7340,47
7341,32
7342,-10
7343,17
7344,37
7345,27
7346,18
7347,-10
7348,9
7349,33
7350,14
7351,6
7352,2
7353,19
7354,8
7355,-10
7356,32
7357,16
7358,24
7359,36
7360,-10
7361,39
7362,-10
7363,-10
7364,39
7365,-10
7366,18
7367,50
7368,16
7369,16
7370,28
7371,4
7372,15
7373,-10
7374,5
7375,48
7376,23
7377,39
7378,40
7379,-10
7380,1
7381,39
7382,12
7383,23
7384,43
7385,31
7386,6
7387,10
7388,20
7389,27
7390,6
7391,42
7392,38
7393,6
7394,30
7395,65
7396,31
7397,21
7398,17
7399,100
7400,18
7401,11
7402,28
7403,24
7404,32
7405,9
7406,-10
7407,27
7408,-199
7409,34
7410,46
7411,-10
7412,37
7413,56
7414,-10
7415,15
7416,39
7417,46
7418,34
7419,4
7420,14
7421,13
7422,-193
7423,43
7424,22
7425,13
7426,13
7427,30
7428,50
7429,2
7430,-94
7431,28
7432,-10
7433,10
7434,27
7435,19
7436,16
7437,35
7438,5
7439,30
7440,-10
7441,5
7442,23
7443,26
7444,4
7445,38
7446,31
7447,5
7448,-10
7449,-10
7450,5
7451,73
7452,4
7453,58
7454,12
7455,18
7456,-10
7457,-10
7458,12
7459,4
7460,-10
7461,21
7462,-98
7463,17
7464,40
7465,48
7466,3
7467,29
7468,7
7469,-10
7470,-10
7471,-10
7472,-10
7473,27
7474,-10
7475,6
7476,27
7477,21
7478,-10
7479,25
7480,-10
7481,7
7482,18
7483,16
7484,-10
7485,14
7486,12
7487,73
7488,43
7489,24
7490,8
7491,-10
7492,10
7493,-10
7494,14
7495,-10
7496,-10
7497,16
7498,15
7499,23
7500,24
7501,12
7502,32
7503,31
7504,10
7505,6
7506,24
7507,-10
7508,61
7509,44
7510,2
7511,57
7512,0
7513,10
7514,73
7515,20
7516,0
7517,-10
7518,-10
7519,18
7520,0
7521,37
7522,27
7523,-10
7524,44
7525,18
7526,43
7527,-10
7528,24
7529,-10
7530,19
7531,51
7532,25
7533,10
7534,41
7535,21
7536,-10
7537,14
7538,-10
7539,5
7540,42
7541,-10
7542,34
7543,3
7544,3
7545,41
7546,-10
7547,-10
7548,-10
7549,-213
7550,18
7551,21
7552,52
7553,2
7554,38
7555,100
7556,-10
7557,10
7558,18
7559,30
7560,-10
7561,42
7562,47
7563,20
7564,20
7565,18
7566,48
7567,8
7568,-57
7569,-10
7570,19
7571,24
7572,22
7573,20
7574,46
7575,95
7576,-10
7577,33
7578,8
7579,1
7580,7
7581,39
7582,8
7583,8
7584,-10
7585,26
7586,14
7587,17
7588,32
7589,24
7590,-10
7591,51
7592,4
7593,-10
7594,17
7595,23
7596,38
7597,19
7598,11
7599,11
7600,29
7601,10
7602,17
7603,2
7604,-10
7605,2
7606,23
7607,32
7608,-10
7609,0
7610,34
7611,-10
7612,21
7613,17
7614,-10
7615,43
7616,-10
7617,30
7618,7
7619,5
7620,39
7621,24
7622,27
7623,42
7624,3
7625,-10
7626,21
7627,-10
7628,18
7629,-10
7630,36
7631,100
7632,41
7633,20
7634,-10
7635,27
7636,28
7637,44
7638,-203
7639,26
7640,6
7641,23
7642,30
7643,4
7644,18
7645,10
7646,17
7647,-10
7648,5
7649,-10
7650,37
7651,-10
7652,36
7653,-10
7654,42
7655,36
7656,0
7657,0
7658,5
7659,-10
7660,32
7661,10
7662,13
7663,-10
7664,22
7665,36
7666,12
7667,27
7668,31
7669,44
7670,25
7671,43
7672,29
7673,13
7674,24
7675,30
7676,-10
7677,-10
7678,14
7679,39
7680,55
7681,26
7682,48
7683,15
7684,17
7685,14
7686,7
7687,9
7688,4
7689,22
7690,28
7691,-10
7692,41
7693,21
7694,-10
7695,-225
7696,2
7697,68
7698,39
7699,100
7700,18
7701,46
7702,-10
7703,9
7704,26
7705,10
7706,22
7707,-229
7708,7
7709,29
7710,-10
7711,42
7712,-264
7713,2
7714,52
7715,28
7716,16
7717,0
7718,6
7719,-10
7720,27
7721,-120
7722,40
7723,-10
7724,-10
7725,-10
7726,17
7727,49
7728,0
7729,51
7730,35
7731,-207
7732,16
7733,53
7734,15
7735,18
7736,14
7737,37
7738,-10
7739,4
7740,28
7741,-10
7742,83
7743,45
7744,-10
7745,34
7746,39
7747,31
7748,31
7749,14
7750,2
7751,31
7752,12
7753,-209
7754,3
7755,-10
7756,41
7757,37
7758,22
7759,42
7760,-211
7761,45
7762,-104
7763,16
7764,-10
7765,23
7766,41
7767,91
7768,17
7769,5
7770,-231
7771,0
7772,4
7773,13
7774,31
7775,3
7776,31
7777,-10
7778,-10
7779,1
7780,29
7781,32
7782,38
7783,33
7784,32
7785,24
7786,30
7787,9
7788,41
7789,39
7790,-10
7791,36
7792,14
7793,44
7794,47
7795,-10
7796,6
7797,18
7798,10
7799,12
7800,40
7801,9
7802,31
7803,-10
7804,30
7805,49
7806,100
7807,12
7808,13
7809,16
7810,35
7811,-10
7812,26
7813,45
7814,21
7815,-276
7816,17
7817,13
7818,30
7819,30
7820,62
7821,22
7822,43
7823,68
7824,-10
7825,-10
7826,18
7827,42
7828,32
7829,38
7830,35
7831,25
7832,-10
7833,19
7834,30
7835,48
7836,4
7837,24
7838,43
7839,77
7840,83
7841,26
7842,8
7843,100
7844,36
7845,29
7846,29
7847,-10
7848,6
7849,-106
7850,25
7851,4
7852,-10
7853,27
7854,8
7855,17
7856,-221
7857,17
7858,-10
7859,13
7860,18
7861,-10
7862,28
7863,-10
7864,36
7865,9
7866,41
7867,19
7868,45
7869,8
7870,26
7871,-10
7872,-225
7873,63
7874,14
7875,23
7876,8
7877,13
7878,40
7879,39
7880,22
7881,13
7882,44
7883,24
7884,2
7885,27
7886,45
7887,-10
7888,-10
7889,22
7890,-10
7891,28
7892,0
7893,-10
7894,28
7895,41
7896,37
7897,31
7898,25
7899,7
7900,23
7901,23
7902,35
7903,9
7904,16
7905,3
7906,3
7907,34
7908,24
7909,-237
7910,42
7911,24
7912,23
7913,-10
7914,40
7915,9
7916,12
7917,15
7918,2
7919,27
7920,14
7921,32
7922,40
7923,43
7924,30
7925,36
7926,30
7927,5
7928,25
7929,-10
7930,100
7931,46
7932,45
7933,0
7934,28
7935,18
7936,8
7937,-10
7938,28
7939,32
7940,41
7941,20
7942,27
7943,1
7944,29
7945,33
7946,18
7947,30
7948,-110
7949,-10
7950,12
7951,-112
7952,8
7953,32
7954,35
7955,7
7956,10
7957,25
7958,4
7959,-235
7960,39
7961,34
7962,41
7963,30
7964,32
7965,5
7966,21
7967,-10
7968,31
7969,21
7970,24
7971,-10
7972,11
7973,44
7974,12
7975,27
7976,46
7977,-10
7978,11
7979,20
7980,15
7981,-10
7982,19
7983,13
7984,-10
7985,40
7986,37
7987,-10
7988,42
7989,-10
7990,36
7991,41
7992,10
7993,44
7994,25
7995,50
7996,39
7997,-10
7998,40
7999,32
8000,22
8001,55
8002,19
8003,-10
8004,15
8005,34
8006,86
8007,26
8008,32
8009,-10
8010,9
8011,23
8012,71
8013,22
8014,39
8015,22
8016,40
8017,45
8018,4
8019,41
8020,-134
8021,19
8022,6
8023,34
8024,-120
8025,4
8026,45
8027,33
8028,40
8029,28
8030,31
8031,-10
8032,26
8033,9
8034,38
8035,39
8036,69
8037,50
8038,-10
8039,29
8040,31
8041,28
8042,30
8043,18
8044,80
8045,25
8046,29
8047,-243
8048,16
8049,-10
8050,32
8051,24
8052,22
8053,32
8054,33
8055,20
8056,-10
8057,3
8058,26
8059,100
8060,32
8061,42
8062,30
8063,22
8064,4
8065,4
8066,48
8067,-10
8068,53
8069,15
8070,42
8071,16
8072,100
8073,40
8074,-247
8075,47
8076,46
8077,10
8078,21
8079,-257
8080,34
8081,-10
8082,31
8083,-10
8084,70
8085,36
8086,14
8087,30
8088,25
8089,10
8090,23
8091,17
8092,43
8093,7
8094,9
8095,23
8096,63
8097,18
8098,38
8099,14
8100,30
8101,25
8102,6
8103,20
8104,31
8105,41
8106,41
8107,3
8108,2
8109,-10
8110,19
8111,22
8112,25
8113,39
8114,12
8115,27
8116,46
8117,39
8118,5
8119,-126
8120,5
8121,47
8122,-10
8123,100
8124,23
8125,10
8126,31
8127,22
8128,-10
8129,2
8130,45
8131,100
8132,25
8133,-10
8134,22
8135,39
8136,23
8137,35
8138,36
8139,35
8140,5
8141,69
8142,37
8143,34
8144,4
8145,49
8146,14
8147,13
8148,32
8149,11
8150,23
8151,51
8152,24
8153,-10
8154,-10
8155,11
8156,64
8157,5
8158,35
8159,17
8160,16
8161,16
8162,-10
8163,36
8164,4
8165,45
8166,-10
8167,-10
8168,-10
8169,5
8170,26
8171,-128
8172,31
8173,17
8174,45
8175,-10
8176,-10
8177,0
8178,25
8179,39
8180,2
8181,28
8182,5
8183,50
8184,31
8185,39
8186,22
8187,2
8188,49
8189,16
8190,43
8191,-10
8192,50
8193,0
8194,24
8195,20
8196,38
8197,-10
8198,40
8199,0
8200,33
8201,38
8202,13
8203,100
8204,3
8205,36
8206,-10
8207,0
8208,47
8209,-10
8210,20
8211,32
8212,36
8213,39
8214,16
8215,32
8216,36
8217,22
8218,4
8219,37
8220,12
8221,-10
8222,34
8223,-249
8224,6
8225,13
8226,-10
8227,100
8228,61
8229,9
8230,11
8231,43
8232,-10
8233,11
8234,33
8235,-10
8236,39
8237,29
8238,40
8239,16
8240,-132
8241,45
8242,5
8243,-10
8244,9
8245,35
8246,39
8247,2
8248,24
8249,18
8250,-275
8251,36
8252,100
8253,10
8254,35
8255,22
8256,12
8257,42
8258,20
8259,24
8260,18
8261,45
8262,39
8263,43
8264,14
8265,20
8266,-10
8267,31
8268,42
8269,-10
8270,-10
8271,8
8272,28
8273,17
8274,-10
8275,7
8276,15
8277,-10
8278,32
8279,12
8280,19
8281,42
8282,15
8283,38
8284,0
8285,40
8286,36
8287,30
8288,25
8289,40
8290,40
8291,27
8292,29
8293,22
8294,-10
8295,19
8296,-10
8297,31
8298,33
8299,36
8300,40
8301,42
8302,100
8303,7
8304,38
8305,5
8306,27
8307,57
8308,-10
8309,-144
8310,28
8311,18
8312,6
8313,42
8314,-10
8315,16
8316,0
8317,46
8318,10
8319,32
8320,-10
8321,28
8322,37
8323,40
8324,43
8325,0
8326,35
8327,13
8328,22
8329,-10
8330,5
8331,-10
8332,13
8333,19
8334,39
8335,21
8336,93
8337,31
8338,49
8339,33
8340,42
8341,38
8342,-10
8343,22
8344,13
8345,-10
8346,-10
8347,-10
8348,32
8349,30
8350,12
8351,30
8352,48
8353,-10
8354,38
8355,9
8356,-10
8357,20
8358,11
8359,20
8360,22
8361,0
8362,10
8363,-148
8364,34
8365,39
8366,-10
8367,8
8368,40
8369,100
8370,44
8371,26
8372,44
8373,10
8374,22
8375,20
8376,13
8377,34
8378,43
8379,21
8380,11
8381,14
8382,-10
8383,37
8384,-257
8385,-10
8386,-10
8387,-10
8388,43
8389,14
8390,0
8391,19
8392,35
8393,6
8394,18
8395,12
8396,100
8397,-10
8398,23
8399,20
8400,39
8401,44
8402,-152
8403,12
8404,8
8405,1
8406,-10
8407,41
8408,40
8409,89
8410,3
8411,46
8412,8
8413,9
8414,55
8415,-10
8416,26
8417,45
8418,29
8419,26
8420,44
8421,15
8422,16
8423,32
8424,3
8425,36
8426,15
8427,26
8428,47
8429,25
8430,-10
8431,-261
8432,17
8433,-10
8434,9
8435,7
8436,21
8437,4
8438,15
8439,15
8440,20
8441,27
8442,27
8443,13
8444,-144
8445,41
8446,31
8447,25
8448,2
8449,51
8450,14
8451,-10
8452,28
8453,13
8454,39
8455,26
8456,19
8457,-10
8458,45
8459,22
8460,26
8461,28
8462,19
8463,-10
8464,18
8465,15
8466,30
8467,19
8468,38
8469,10
8470,31
8471,26
8472,100
8473,-10
8474,39
8475,26
8476,11
8477,-10
8478,0
8479,14
8480,7
8481,45
8482,-10
8483,2
8484,45
8485,-10
8486,10
8487,-10
8488,17
8489,31
8490,-266
8491,12
8492,17
8493,-10
8494,34
8495,-10
8496,41
8497,10
8498,-10
8499,31
8500,24
8501,30
8502,-146
8503,24
8504,23
8505,28
8506,52
8507,30
8508,44
8509,38
8510,8
8511,27
8512,11
8513,16
8514,45
8515,51
8516,-10
8517,28
8518,42
8519,12
8520,46
8521,29
8522,31
8523,44
8524,-265
8525,-289
8526,-10
8527,31
8528,14
8529,-10
8530,32
8531,10
8532,39
8533,7
8534,30
8535,48
8536,37
8537,32
8538,23
8539,2
8540,-10
8541,-10
8542,30
8543,34
8544,43
8545,100
8546,34
8547,8
8548,31
8549,44
8550,25
8551,18
8552,-10
8553,30
8554,-10
8555,100
8556,40
8557,38
8558,-64
8559,24
8560,-10
8561,-10
8562,14
8563,29
8564,44
8565,20
8566,-10
8567,-61
8568,-10
8569,24
8570,37
8571,6
8572,25
8573,0
8574,13
8575,13
8576,-269
8577,-271
8578,44
8579,7
8580,22
8581,37
8582,14
8583,1
8584,7
8585,21
8586,-270
8587,38
8588,20
8589,24
8590,44
8591,7
8592,21
8593,17
8594,30
8595,42
8596,-10
8597,18
8598,11
8599,40
8600,9
8601,38
8602,30
8603,-10
8604,14
8605,46
8606,-10
8607,22
8608,23
8609,10
8610,4
8611,39
8612,8
8613,12
8614,3
8615,20
8616,35
8617,25
8618,42
8619,7
8620,81
8621,26
8622,19
8623,28
8624,10
8625,23
8626,47
8627,26
8628,12
8629,60
8630,44
8631,28
8632,30
8633,100
8634,38
8635,2
8636,37
8637,38
8638,-10
8639,0
8640,4
8641,24
8642,2
8643,23
8644,62
8645,1
8646,25
8647,10
8648,6
8649,0
8650,41
8651,38
8652,39
8653,10
8654,45
8655,21
8656,46
8657,10
8658,20
8659,41
8660,46
8661,7
8662,-10
8663,30
8664,0
8665,6
8666,34
8667,35
8668,18
8669,3
8670,2
8671,18
8672,39
